"","tree","plot","site","species","time","week","mpa","date_wp","mpa_mean","lwc_mean","week_rwc_link","week_alas_link","timing","type"
"1940",2346,"Hobbiton","LL","blue oak","pd",18,1.689,2022-05-04,1.90175,NA,18,17,"late","leaf"
"1941",2346,"Hobbiton","LL","blue oak","pd",18,2.098,2022-05-04,1.90175,NA,18,17,"late","leaf"
"1942",2346,"Hobbiton","LL","blue oak","pd",19,1.689,2022-05-09,1.90625,0.748837209302326,19,21,"late","leaf"
"1943",2346,"Hobbiton","LL","blue oak","pd",19,1.864,2022-05-09,1.90625,0.748837209302326,19,21,"late","leaf"
"1944",2346,"Hobbiton","LL","blue oak","pd",19,2.098,2022-05-09,1.90625,0.748837209302326,19,21,"late","leaf"
"1945",2346,"Hobbiton","LL","blue oak","pd",19,1.974,2022-05-09,1.90625,0.748837209302326,19,21,"late","leaf"
"1946",2346,"Hobbiton","LL","blue oak","pd",21,2.078,2022-05-25,2.0605,0.819505094614265,21,21,"late","leaf"
"1947",2346,"Hobbiton","LL","blue oak","pd",21,2.043,2022-05-25,2.0605,0.819505094614265,21,21,"late","leaf"
"1948",2346,"Hobbiton","LL","blue oak","pd",21,2.078,2022-05-23,2.0605,0.819505094614265,21,21,"late","leaf"
"1949",2346,"Hobbiton","LL","blue oak","pd",21,2.043,2022-05-23,2.0605,0.819505094614265,21,21,"late","leaf"
"1950",2346,"Hobbiton","LL","blue oak","pd",29,4,2022-07-19,3.8,0.585975609756098,30,29,"late","leaf"
"1951",2346,"Hobbiton","LL","blue oak","pd",29,3.6,2022-07-19,3.8,0.585975609756098,30,29,"late","leaf"
"1952",2346,"Hobbiton","LL","blue oak","pd",29,3.8,2022-07-19,3.8,0.585975609756098,30,29,"late","leaf"
"1953",2346,"Hobbiton","LL","blue oak","pd",37,3.3,2022-09-15,3.06666666666667,0.929184023523646,37,37,"late","leaf"
"1954",2346,"Hobbiton","LL","blue oak","pd",37,3.2,2022-09-15,3.06666666666667,0.929184023523646,37,37,"late","leaf"
"1955",2346,"Hobbiton","LL","blue oak","pd",37,2.7,2022-09-15,3.06666666666667,0.929184023523646,37,37,"late","leaf"
"1956",2346,"Hobbiton","LL","blue oak","pd",NA,NA,NA,NA,1.11004184100418,NA,NA,NA,"leaf"
"1957",2347,"Hobbiton","LL","blue oak","md",10,1.941,2022-03-08,2.25675,0.872480392156863,11,10,"early","leaf"
"1958",2347,"Hobbiton","LL","blue oak","md",10,3.18,2022-03-08,2.25675,0.872480392156863,11,10,"early","leaf"
"1959",2347,"Hobbiton","LL","blue oak","md",10,1.922,2022-03-08,2.25675,0.872480392156863,11,10,"early","leaf"
"1960",2347,"Hobbiton","LL","blue oak","md",10,1.984,2022-03-08,2.25675,0.872480392156863,11,10,"early","leaf"
"1961",2347,"Hobbiton","LL","blue oak","md",11,3.31,2022-03-15,1.9725,1.60230429292929,11,11,"early","leaf"
"1962",2347,"Hobbiton","LL","blue oak","md",11,1.66,2022-03-15,1.9725,1.60230429292929,11,11,"early","leaf"
"1963",2347,"Hobbiton","LL","blue oak","md",11,1.24,2022-03-15,1.9725,1.60230429292929,11,11,"early","leaf"
"1964",2347,"Hobbiton","LL","blue oak","md",11,1.68,2022-03-15,1.9725,1.60230429292929,11,11,"early","leaf"
"1965",2347,"Hobbiton","LL","blue oak","md",12,2.4,2022-03-23,2.3125,NA,13,13,"early","leaf"
"1966",2347,"Hobbiton","LL","blue oak","md",12,2,2022-03-23,2.3125,NA,13,13,"early","leaf"
"1967",2347,"Hobbiton","LL","blue oak","md",12,2.4,2022-03-25,2.3125,NA,13,13,"early","leaf"
"1968",2347,"Hobbiton","LL","blue oak","md",12,2.5,2022-03-23,2.3125,NA,13,13,"early","leaf"
"1969",2347,"Hobbiton","LL","blue oak","md",12,2.35,2022-03-23,2.3125,NA,13,13,"early","leaf"
"1970",2347,"Hobbiton","LL","blue oak","md",12,2.5,2022-03-25,2.3125,NA,13,13,"early","leaf"
"1971",2347,"Hobbiton","LL","blue oak","md",12,2,2022-03-25,2.3125,NA,13,13,"early","leaf"
"1972",2347,"Hobbiton","LL","blue oak","md",12,2.35,2022-03-25,2.3125,NA,13,13,"early","leaf"
"1973",2347,"Hobbiton","LL","blue oak","md",14,2.4,2022-04-06,2.36666666666667,1.13278098865471,15,14,"early","leaf"
"1974",2347,"Hobbiton","LL","blue oak","md",14,2.2,2022-04-06,2.36666666666667,1.13278098865471,15,14,"early","leaf"
"1975",2347,"Hobbiton","LL","blue oak","md",14,2.5,2022-04-06,2.36666666666667,1.13278098865471,15,14,"early","leaf"
"1976",2347,"Hobbiton","LL","blue oak","md",15,1.411,2022-04-13,1.559,0.918294850018624,15,14,"early","leaf"
"1977",2347,"Hobbiton","LL","blue oak","md",15,1.556,2022-04-13,1.559,0.918294850018624,15,14,"early","leaf"
"1978",2347,"Hobbiton","LL","blue oak","md",15,1.71,2022-04-13,1.559,0.918294850018624,15,14,"early","leaf"
"1979",2347,"Hobbiton","LL","blue oak","md",17,2.554,2022-04-25,2.35985714285714,0.952044266830618,18,17,"late","leaf"
"1980",2347,"Hobbiton","LL","blue oak","md",17,2.143,2022-04-27,2.35985714285714,0.952044266830618,18,17,"late","leaf"
"1981",2347,"Hobbiton","LL","blue oak","md",17,2.204,2022-04-25,2.35985714285714,0.952044266830618,18,17,"late","leaf"
"1982",2347,"Hobbiton","LL","blue oak","md",17,2.204,2022-04-27,2.35985714285714,0.952044266830618,18,17,"late","leaf"
"1983",2347,"Hobbiton","LL","blue oak","md",17,2.43,2022-04-25,2.35985714285714,0.952044266830618,18,17,"late","leaf"
"1984",2347,"Hobbiton","LL","blue oak","md",17,2.554,2022-04-27,2.35985714285714,0.952044266830618,18,17,"late","leaf"
"1985",2347,"Hobbiton","LL","blue oak","md",17,2.43,2022-04-27,2.35985714285714,0.952044266830618,18,17,"late","leaf"
"1986",2347,"Hobbiton","LL","blue oak","md",18,3.019,2022-05-04,2.87285714285714,0.791116832957837,18,17,"late","leaf"
"1987",2347,"Hobbiton","LL","blue oak","md",18,2.813,2022-05-04,2.87285714285714,0.791116832957837,18,17,"late","leaf"
"1988",2347,"Hobbiton","LL","blue oak","md",18,2.987,2022-05-04,2.87285714285714,0.791116832957837,18,17,"late","leaf"
"1989",2347,"Hobbiton","LL","blue oak","md",18,2.59,2022-05-04,2.87285714285714,0.791116832957837,18,17,"late","leaf"
"1990",2347,"Hobbiton","LL","blue oak","md",18,2.781,2022-05-04,2.87285714285714,0.791116832957837,18,17,"late","leaf"
"1991",2347,"Hobbiton","LL","blue oak","md",18,2.91,2022-05-04,2.87285714285714,0.791116832957837,18,17,"late","leaf"
"1992",2347,"Hobbiton","LL","blue oak","md",18,3.01,2022-05-04,2.87285714285714,0.791116832957837,18,17,"late","leaf"
"1993",2347,"Hobbiton","LL","blue oak","md",19,2.813,2022-05-09,2.86033333333333,0.87332838038633,19,21,"late","leaf"
"1994",2347,"Hobbiton","LL","blue oak","md",19,2.781,2022-05-09,2.86033333333333,0.87332838038633,19,21,"late","leaf"
"1995",2347,"Hobbiton","LL","blue oak","md",19,2.987,2022-05-09,2.86033333333333,0.87332838038633,19,21,"late","leaf"
"1996",2347,"Hobbiton","LL","blue oak","md",21,3.13,2022-05-25,2.86,0.818181818181818,21,21,"late","leaf"
"1997",2347,"Hobbiton","LL","blue oak","md",21,2.7,2022-05-25,2.86,0.818181818181818,21,21,"late","leaf"
"1998",2347,"Hobbiton","LL","blue oak","md",21,3.13,2022-05-23,2.86,0.818181818181818,21,21,"late","leaf"
"1999",2347,"Hobbiton","LL","blue oak","md",21,2.75,2022-05-23,2.86,0.818181818181818,21,21,"late","leaf"
"2000",2347,"Hobbiton","LL","blue oak","md",21,2.7,2022-05-23,2.86,0.818181818181818,21,21,"late","leaf"
"2001",2347,"Hobbiton","LL","blue oak","md",21,2.75,2022-05-25,2.86,0.818181818181818,21,21,"late","leaf"
"2002",2347,"Hobbiton","LL","blue oak","md",29,4.2,2022-07-19,4.2,0.636344086021505,30,29,"late","leaf"
"2003",2347,"Hobbiton","LL","blue oak","md",29,4.3,2022-07-19,4.2,0.636344086021505,30,29,"late","leaf"
"2004",2347,"Hobbiton","LL","blue oak","md",29,3.8,2022-07-19,4.2,0.636344086021505,30,29,"late","leaf"
"2005",2347,"Hobbiton","LL","blue oak","md",29,4.5,2022-07-19,4.2,0.636344086021505,30,29,"late","leaf"
"2006",2347,"Hobbiton","LL","blue oak","md",33,4.511,2022-08-18,4.4565,0.666062801932367,37,37,"late","leaf"
