"","X","date","tree","swc_g","swc_per_dry_g","swc_percent","year","week","swc_ww_g","swc_dw_g","type","rep","timing"
"1624",1624,"2022-09-12",2029,0.3574,0.405767484105359,40.5767484105359,1,37,1.2382,0.8808,"leaf",2,NA
"1625",1625,"2022-09-12",2010,0.2142,0.970988213961922,97.0988213961922,1,37,0.4348,0.2206,"stem",3,NA
"1626",1626,"2022-09-12",2025,0.2753,0.728885358750331,72.8885358750331,1,37,0.653,0.3777,"stem",1,NA
"1627",1627,"2022-09-12",2025,0.1577,0.748812915479582,74.8812915479582,1,37,0.3683,0.2106,"stem",2,NA
"1628",1628,"2022-09-12",2028,0.2562,0.694120834462205,69.4120834462205,1,37,0.6253,0.3691,"stem",2,NA
"1629",1629,"2022-09-12",2010,0.2085,1.04984894259819,104.984894259819,0,37,0.4071,0.1986,"stem",1,NA
"1630",1630,"2022-09-12",2010,0.2877,1.02457264957265,102.457264957265,0,37,0.5685,0.2808,"stem",2,NA
"1631",1631,"2022-09-12",2030,0.0559,1.03710575139147,103.710575139147,0,37,0.1098,0.0539,"stem",2,NA
"1632",1632,"2022-09-12",2030,0.0273,0.829787234042553,82.9787234042553,0,37,0.0602,0.0329,"stem",3,NA
"1633",1633,"2022-09-12",2029,0.0951,0.356446776611694,35.6446776611694,1,37,0.3619,0.2668,"stem",1,NA
"1634",1634,"2022-09-12",2029,0.0591,1.06486486486486,106.486486486486,0,37,0.1146,0.0555,"stem",1,NA
"1635",1635,"2022-09-12",2030,0.0177,0.893939393939394,89.3939393939394,0,37,0.0375,0.0198,"leaf",3,NA
"1636",1636,"2022-09-12",2360,0.1776,0.855079441502167,85.5079441502167,0,37,0.3853,0.2077,"stem",1,NA
"1637",1637,"2022-09-12",2030,0.339,0.845175766641735,84.5175766641735,1,37,0.7401,0.4011,"stem",2,NA
"1638",1638,"2022-09-12",2030,0.2302,0.77404169468729,77.404169468729,1,37,0.5276,0.2974,"leaf",1,NA
"1639",1639,"2022-09-12",2030,0.064,0.920863309352518,92.0863309352518,0,37,0.1335,0.0695,"stem",1,NA
"1640",1640,"2022-09-12",2030,0.4041,0.7892578125,78.92578125,0,37,0.9161,0.512,"leaf",2,NA
"1641",1641,"2022-09-12",2360,0.1254,0.79216677195199,79.216677195199,0,37,0.2837,0.1583,"leaf",2,NA
"1642",1642,"2022-09-12",2360,0.2492,1.04050104384134,104.050104384134,0,37,0.4887,0.2395,"stem",2,NA
"1643",1643,"2022-09-12",2023,0.1579,0.717401181281236,71.7401181281236,0,37,0.378,0.2201,"stem",2,NA
"1644",1644,"2022-09-12",2023,0.1465,0.748212461695608,74.8212461695608,0,37,0.3423,0.1958,"leaf",2,NA
"1645",1645,"2022-09-12",2023,0.3672,0.551020408163265,55.1020408163266,0,37,1.0336,0.6664,"leaf",1,NA
"1646",1646,"2022-09-12",2023,0.2263,0.495185995623632,49.5185995623632,0,37,0.6833,0.457,"stem",1,NA
"1647",1647,"2022-09-12",2020,0.1039,0.753444525018129,75.3444525018129,0,37,0.2418,0.1379,"leaf",4,NA
"1648",1648,"2022-09-12",2020,0.1202,0.779507133592736,77.9507133592736,0,37,0.2744,0.1542,"stem",3,NA
"1649",1649,"2022-09-12",2020,0.2028,0.704900938477581,70.4900938477581,0,37,0.4905,0.2877,"leaf",3,NA
"1650",1650,"2022-09-12",2020,0.1255,0.695676274944568,69.5676274944568,0,37,0.3059,0.1804,"leaf",2,NA
"1651",1651,"2022-09-12",2020,0.2843,0.785576126001658,78.5576126001658,0,37,0.6462,0.3619,"stem",4,NA
"1652",1652,"2022-09-12",2020,0.192,0.834057341442224,83.4057341442224,0,37,0.4222,0.2302,"stem",2,NA
"1653",1653,"2022-09-12",2020,0.2837,0.841091016898903,84.1091016898903,1,37,0.621,0.3373,"stem",1,NA
"1654",1654,"2022-09-12",2020,0.1011,0.902678571428571,90.2678571428571,0,37,0.2131,0.112,"stem",1,NA
"1655",1655,"2022-09-12",2020,0.0319,0.941002949852507,94.1002949852507,0,37,0.0658,0.0339,"leaf",1,NA
"1656",1656,"2022-09-12",2025,0.1602,0.808274470232089,80.8274470232089,0,37,0.3584,0.1982,"stem",4,NA
"1657",1657,"2022-09-12",2025,0.7057,0.724017646455319,72.4017646455319,0,37,1.6804,0.9747,"leaf",4,NA
"1658",1658,"2022-09-12",2025,0.0261,0.919014084507042,91.9014084507042,0,37,0.0545,0.0284,"stem",3,NA
"1659",1659,"2022-09-12",2025,0.2311,0.690675433353258,69.0675433353258,0,37,0.5657,0.3346,"leaf",3,NA
"1660",1660,"2022-09-12",2010,0.2108,0.939812750780205,93.9812750780205,0,37,0.4351,0.2243,"stem",3,NA
"1661",1661,"2022-09-12",2025,0.1728,0.629967189208895,62.9967189208895,0,37,0.4471,0.2743,"stem",1,NA
"1662",1662,"2022-09-12",2025,0.0423,0.489017341040463,48.9017341040462,0,37,0.1288,0.0865,"stem",2,NA
"1663",1663,"2022-09-12",2028,0.1952,0.564814814814815,56.4814814814815,0,37,0.5408,0.3456,"stem",3,NA
"1664",1664,"2022-09-12",2028,0.1812,0.71507498026835,71.507498026835,0,37,0.4346,0.2534,"stem",2,NA
"1665",1665,"2022-09-12",2025,0.2901,0.50654793085385,50.654793085385,0,37,0.8628,0.5727,"leaf",2,NA
"1666",1666,"2022-09-12",2025,0.354,0.661682242990654,66.1682242990654,0,37,0.889,0.535,"leaf",1,NA
"1667",1667,"2022-09-12",2360,0.1019,0.883015597920277,88.3015597920277,1,37,0.2173,0.1154,"stem",1,NA
"1668",1668,"2022-09-12",2360,0.3611,0.741174055829228,74.1174055829228,1,37,0.8483,0.4872,"stem",2,NA
"1669",1669,"2022-09-12",2023,0.1965,0.804668304668305,80.4668304668305,1,37,0.4407,0.2442,"stem",2,NA
"1670",1670,"2022-09-12",2023,0.2297,0.771323035594358,77.1323035594358,1,37,0.5275,0.2978,"stem",1,NA
"1671",1671,"2022-09-12",2020,0.4842,0.929545018237666,92.9545018237666,1,37,1.0051,0.5209,"stem",4,NA
"1672",1672,"2022-09-12",2020,0.2347,0.800750597065848,80.0750597065848,1,37,0.5278,0.2931,"stem",3,NA
"1673",1673,"2022-09-12",2020,0.3662,0.810176991150443,81.0176991150443,1,37,0.8182,0.452,"stem",2,NA
"1674",1674,"2022-09-12",2025,0.1181,0.898098859315589,89.8098859315589,1,37,0.2496,0.1315,"stem",4,NA
"1675",1675,"2022-09-12",2025,0.0417,1.51636363636364,151.636363636364,1,37,0.0692,0.0275,"stem",3,NA
"1676",1676,"2022-09-12",2029,0.3878,0.563826693806339,56.3826693806339,1,37,1.0756,0.6878,"leaf",1,NA
"1677",1677,"2022-09-12",2029,0.9175,0.630367571281347,63.0367571281347,0,37,2.373,1.4555,"leaf",1,NA
"1678",1678,"2022-09-12",2030,0.2471,0.609371146732429,60.9371146732429,0,37,0.6526,0.4055,"leaf",1,NA
"1679",1679,"2022-09-15",2085,0.2426,0.895864106351551,89.5864106351551,1,37,0.5134,0.2708,"stem",1,NA
"1680",1680,"2022-09-15",2085,0.248,0.842105263157895,84.2105263157895,0,37,0.5425,0.2945,"stem",1,NA
"1681",1681,"2022-09-15",2085,0.4513,1.04540189946722,104.540189946722,0,37,0.883,0.4317,"leaf",1,NA
"1682",1682,"2022-09-15",2085,0.25764,0.278921727833712,27.8921727833712,0,37,1.18134,0.9237,"leaf",2,NA
"1683",1683,"2022-09-15",2085,0.3978,0.875825627476882,87.5825627476882,0,37,0.852,0.4542,"stem",2,NA
"1684",1684,"2022-09-15",2085,0.1693,0.936393805309735,93.6393805309735,1,37,0.3501,0.1808,"stem",2,NA
"1685",1685,"2022-09-15",2085,0.3172,0.949700598802395,94.9700598802395,0,37,0.6512,0.334,"leaf",3,NA
"1686",1686,"2022-09-15",2085,0.208,0.858794384805945,85.8794384805945,0,37,0.4502,0.2422,"stem",3,NA
"1687",1687,"2022-09-15",2085,0.2253,0.857632280167491,85.7632280167492,1,37,0.488,0.2627,"stem",3,NA
"1688",1688,"2022-09-15",2089,0.1013,1.02219979818365,102.219979818365,0,37,0.2004,0.0991,"stem",1,NA
"1689",1689,"2022-09-15",2089,0.7741,0.832007738607051,83.2007738607051,0,37,1.7045,0.9304,"leaf",1,NA
"1690",1690,"2022-09-15",2089,0.2253,0.850509626274066,85.0509626274066,1,37,0.4902,0.2649,"stem",1,NA
"1691",1691,"2022-09-15",2089,0.8068,0.679868543018454,67.9868543018454,1,37,1.9935,1.1867,"leaf",1,NA
"1692",1692,"2022-09-15",2089,0.1451,1.11187739463602,111.187739463602,0,37,0.2756,0.1305,"stem",2,NA
"1693",1693,"2022-09-15",2089,0.1991,0.684192439862543,68.4192439862543,1,37,0.4901,0.291,"leaf",2,NA
"1694",1694,"2022-09-15",2089,0.1005,0.799522673031026,79.9522673031026,1,37,0.2262,0.1257,"stem",2,NA
"1695",1695,"2022-09-15",2089,0.5474,0.792185238784371,79.2185238784371,0,37,1.2384,0.691,"leaf",2,NA
"1696",1696,"2022-09-15",2089,0.0734,0.891859052247874,89.1859052247874,1,37,0.1557,0.0823,"stem",3,NA
"1697",1697,"2022-09-15",2089,0.0823,0.913429522752497,91.3429522752497,0,37,0.1724,0.0901,"stem",3,NA
"1698",1698,"2022-09-15",2089,0.1993,0.655592105263158,65.5592105263158,1,37,0.5033,0.304,"leaf",3,NA
"1699",1699,"2022-09-15",2089,0.4329,0.762147887323944,76.2147887323944,0,37,1.0009,0.568,"leaf",3,NA
"1700",1700,"2022-09-15",2086,0.2239,0.891676622859419,89.1676622859418,0,37,0.475,0.2511,"stem",1,NA
"1701",1701,"2022-09-15",2086,0.6853,0.871550298868117,87.1550298868116,0,37,1.4716,0.7863,"leaf",1,NA
"1702",1702,"2022-09-15",2086,0.1129,0.888976377952756,88.8976377952756,1,37,0.2399,0.127,"stem",1,NA
"1703",1703,"2022-09-15",2086,0.6592,0.938095915753522,93.8095915753522,0,37,1.3619,0.7027,"leaf",2,NA
"1704",1704,"2022-09-15",2086,0.1137,0.853603603603603,85.3603603603603,0,37,0.2469,0.1332,"stem",2,NA
"1705",1705,"2022-09-15",2086,0.1196,0.911585365853659,91.1585365853659,1,37,0.2508,0.1312,"stem",2,NA
"1706",1706,"2022-09-15",2086,0.1592,1.01207883026065,101.207883026065,0,37,0.3165,0.1573,"stem",3,NA
"1707",1707,"2022-09-15",2086,0.6547,0.93608807549328,93.608807549328,0,37,1.3541,0.6994,"leaf",3,NA
"1708",1708,"2022-09-15",2086,0.2465,0.9433601224646,94.33601224646,1,37,0.5078,0.2613,"stem",3,NA
"1709",1709,"2022-09-15",2088,0.2051,0.947344110854503,94.7344110854503,1,37,0.4216,0.2165,"stem",1,NA
"1710",1710,"2022-09-15",2088,0.1335,1.05700712589074,105.700712589074,0,37,0.2598,0.1263,"leaf",1,NA
"1711",1711,"2022-09-15",2088,0.026,1.09704641350211,109.704641350211,0,37,0.0497,0.0237,"stem",1,NA
"1712",1712,"2022-09-15",2088,0.0975,1.03503184713376,103.503184713376,0,37,0.1917,0.0942,"leaf",2,NA
"1713",1713,"2022-09-15",2088,0.1262,0.989803921568627,98.9803921568627,0,37,0.2537,0.1275,"stem",2,NA
"1714",1714,"2022-09-15",2088,0.1287,1.00941176470588,100.941176470588,1,37,0.2562,0.1275,"stem",2,NA
"1715",1715,"2022-09-15",2088,0.1157,1.01938325991189,101.938325991189,0,37,0.2292,0.1135,"leaf",3,NA
"1716",1716,"2022-09-15",2088,0.0322,1.02222222222222,102.222222222222,0,37,0.0637,0.0315,"stem",3,NA
"1717",1717,"2022-09-15",2088,0.117,0.919811320754717,91.9811320754717,1,37,0.2442,0.1272,"stem",3,NA
"1718",1718,"2022-09-15",2090,0.0991,1.03661087866109,103.661087866109,0,37,0.1947,0.0956,"stem",1,NA
"1719",1719,"2022-09-15",2090,0.8151,1.10897959183673,110.897959183673,0,37,1.5501,0.735,"leaf",1,NA
"1720",1720,"2022-09-15",2090,0.2489,1.30314136125654,130.314136125654,1,37,0.4399,0.191,"stem",1,NA
"1721",1721,"2022-09-15",2090,0.5885,1.07488584474886,107.488584474886,0,37,1.136,0.5475,"leaf",2,NA
"1722",1722,"2022-09-15",2090,0.0503,0.874782608695652,87.4782608695652,0,37,0.1078,0.0575,"stem",2,NA
"1723",1723,"2022-09-15",2090,0.1968,1.10499719258843,110.499719258843,1,37,0.3749,0.1781,"stem",2,NA
"1724",1724,"2022-09-15",2090,0.1208,1.11336405529954,111.336405529954,0,37,0.2293,0.1085,"stem",3,NA
"1725",1725,"2022-09-15",2090,0.5872,1.09003155745313,109.003155745313,0,37,1.1259,0.5387,"leaf",3,NA
"1726",1726,"2022-09-15",2090,0.4387,1.18985625169514,118.985625169514,1,37,0.8074,0.3687,"stem",3,NA
"1727",1727,"2022-09-15",2091,0.49,0.611658968917738,61.1658968917738,1,37,1.2911,0.8011,"leaf",1,NA
"1728",1728,"2022-09-15",2091,0.9378,0.789061842658814,78.9061842658814,0,37,2.1263,1.1885,"leaf",1,NA
"1729",1729,"2022-09-15",2091,0.3187,0.857642626480086,85.7642626480086,0,37,0.6903,0.3716,"stem",1,NA
"1730",1730,"2022-09-15",2091,0.3717,0.844964764719254,84.4964764719254,1,37,0.8116,0.4399,"stem",1,NA
