"sp","numbr","Ptreat.MPa","d.mm","l.mm","stemID","nomID","t.s","t.day","dt.s","bal.g","Q.g.s","rmQ.g.s","p.cm","p.MPa","Tsoln.C","ver","keep","usefork","measure"
"qudo",2381.3,0,1.4,10,"qudo 2381.3","qudo 2381.3 0 MPa",151.069072008133,66.4615075404859,15.1062500476837,36.083,-6.61977656154832e-06,-1.05910298350667e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.3,0,1.4,10,"qudo 2381.3","qudo 2381.3 0 MPa",166.17796587944,66.4616824119428,15.1088938713074,36.0827,-1.98558546079506e-05,-1.25766152958618e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.3,0,1.4,10,"qudo 2381.3","qudo 2381.3 0 MPa",181.285254955292,66.4618572648256,15.1072890758514,36.0825,-1.32386425519625e-05,-1.25766225665705e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.3,0,1.4,10,"qudo 2381.3","qudo 2381.3 0 MPa",196.391466856003,66.4620321052411,15.1062119007111,36.0823,-1.32395865567695e-05,-1.32386218388225e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.3,0,1.4,10,"qudo 2381.3","qudo 2381.3 0 MPa",211.499007940292,66.4622069610407,15.1075410842896,36.0821,-1.3238421718083e-05,-1.39005061630472e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.3,0,1.4,10,"qudo 2381.3","qudo 2381.3 0 MPa",226.606031894684,66.462381810855,15.1070239543915,36.0818,-1.98583123255343e-05,-1.45623705905125e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.3,0,1.4,10,"qudo 2381.3","qudo 2381.3 0 MPa",241.712837934494,66.4625566581471,15.1068060398102,36.0816,-1.3239065853981e-05,-1.45624961524665e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.3,0,1.4,10,"qudo 2381.3","qudo 2381.3 0 MPa",256.819818973541,66.4627315074647,15.1069810390472,36.0814,-1.3238912492188e-05,-1.39006797363492e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.3,0,1.4,10,"qudo 2381.3","qudo 2381.3 0 MPa",271.927188873291,66.462906361283,15.1073698997498,36.0811,-1.9857857588294e-05,-1.52244891136104e-05,0,0,25,"v18",TRUE,FALSE,1
"qudo",2381.3,60,1.4,10,"qudo 2381.3","qudo 2381.3 60 MPa",0,66.4637869019199,NA,36.0638,NA,NA,63,0.00615569341937935,25,"v18",FALSE,FALSE,1
"qudo",2381.3,60,1.4,10,"qudo 2381.3","qudo 2381.3 60 MPa",15.1070330142975,66.4639617518391,15.1070330142975,36.0621,-0.000112530369027159,NA,63,0.00615569341937935,25,"v18",FALSE,FALSE,1
"qudo",2381.3,60,1.4,10,"qudo 2381.3","qudo 2381.3 60 MPa",30.2145299911499,66.4641366071282,15.1074969768524,36.0608,-8.60499923969857e-05,NA,63,0.00615569341937935,25,"v18",FALSE,FALSE,1
"qudo",2381.3,60,1.4,10,"qudo 2381.3","qudo 2381.3 60 MPa",45.3204879760742,66.4643114446048,15.1059579849243,36.0596,-7.94388546025803e-05,NA,63,0.00615569341937935,25,"v18",FALSE,FALSE,1
"qudo",2381.3,60,1.4,10,"qudo 2381.3","qudo 2381.3 60 MPa",60.4267380237579,66.4644862854619,15.1062500476837,36.0586,-6.61977656169281e-05,NA,63,0.00615569341937935,25,"v18",FALSE,FALSE,1
"qudo",2381.3,60,1.4,10,"qudo 2381.3","qudo 2381.3 60 MPa",75.53306889534,66.4646611272544,15.106330871582,36.0577,-5.95776702928261e-05,NA,63,0.00615569341937935,25,"v18",FALSE,FALSE,1
"qudo",2381.3,60,1.4,10,"qudo 2381.3","qudo 2381.3 60 MPa",90.6397790908813,66.4648359734372,15.1067101955414,36.0568,-5.9576174318867e-05,NA,63,0.00615569341937935,25,"v18",FALSE,FALSE,1
"qudo",2381.3,60,1.4,10,"qudo 2381.3","qudo 2381.3 60 MPa",105.744892120361,66.4650108011343,15.10511302948,36.056,-5.29621988555521e-05,NA,63,0.00615569341937935,25,"v18",FALSE,FALSE,1
"qudo",2381.3,60,1.4,10,"qudo 2381.3","qudo 2381.3 60 MPa",120.852828979492,66.4651856615146,15.1079368591309,36.0552,-5.29522996728313e-05,NA,63,0.00615569341937935,25,"v18",FALSE,FALSE,1
"qudo",2381.3,60,1.4,10,"qudo 2381.3","qudo 2381.3 60 MPa",135.959546089172,66.4653605077774,15.1067171096802,36.0544,-5.29565751570873e-05,NA,63,0.00615569341937935,25,"v18",FALSE,FALSE,1
"qudo",2381.3,60,1.4,10,"qudo 2381.3","qudo 2381.3 60 MPa",151.065793991089,66.4655353486096,15.1062479019165,36.0536,-5.29582200153183e-05,-6.75200119956135e-05,63,0.00615569341937935,25,"v18",FALSE,FALSE,1
"qudo",2381.3,60,1.4,10,"qudo 2381.3","qudo 2381.3 60 MPa",166.174175977707,66.4657102141419,15.108381986618,36.0529,-4.63318971299757e-05,-6.09001648058952e-05,63,0.00615569341937935,25,"v18",FALSE,FALSE,1
"qudo",2381.3,60,1.4,10,"qudo 2381.3","qudo 2381.3 60 MPa",181.280431985855,66.4658850550679,15.1062560081482,36.0522,-4.63384176480785e-05,-5.69290073310045e-05,63,0.00615569341937935,25,"v18",FALSE,FALSE,1
"qudo",2381.3,60,1.4,10,"qudo 2381.3","qudo 2381.3 60 MPa",196.386643886566,66.4660598954834,15.1062119007111,36.0514,-5.2958346225633e-05,-5.42809564933097e-05,63,0.00615569341937935,25,"v18",FALSE,FALSE,1
"qudo",2381.3,60,1.4,10,"qudo 2381.3","qudo 2381.3 60 MPa",211.494280099869,66.4662347523841,15.1076362133026,36.0505,-5.95725226166741e-05,-5.36184321932844e-05,63,0.00615569341937935,25,"v18",FALSE,FALSE,1
"qudo",2381.3,60,1.4,10,"qudo 2381.3","qudo 2381.3 60 MPa",226.600738048553,66.4664095956473,15.1064579486847,36.0497,-5.29574836611709e-05,-5.29564135301188e-05,63,0.00615569341937935,25,"v18",TRUE,FALSE,1
"qudo",2381.3,1e-04,1.4,10,"qudo 2381.3","qudo 2381.3 1e-04 MPa",0,66.4667033945134,NA,36.053,NA,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.3,1e-04,1.4,10,"qudo 2381.3","qudo 2381.3 1e-04 MPa",15.1079981327057,66.4668782556029,15.1079981327057,36.063,0.000661901061422034,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.3,1e-04,1.4,10,"qudo 2381.3","qudo 2381.3 1e-04 MPa",30.2140820026398,66.4670530945366,15.1060838699341,36.0642,7.94381926069848e-05,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.3,1e-04,1.4,10,"qudo 2381.3","qudo 2381.3 1e-04 MPa",45.3206930160522,66.4672279395715,15.1066110134125,36.0644,1.32392367703646e-05,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.3,1e-04,1.4,10,"qudo 2381.3","qudo 2381.3 1e-04 MPa",60.4272260665894,66.467402783704,15.1065330505371,36.0643,-6.61965254794113e-06,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.3,1e-04,1.4,10,"qudo 2381.3","qudo 2381.3 1e-04 MPa",75.5335631370544,66.4675776255683,15.1063370704651,36.0642,-6.61973842761222e-06,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.3,1e-04,1.4,10,"qudo 2381.3","qudo 2381.3 1e-04 MPa",90.6413879394531,66.4677524846516,15.1078248023987,36.0641,-6.61908655277706e-06,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.3,1e-04,1.4,10,"qudo 2381.3","qudo 2381.3 1e-04 MPa",105.749628067017,66.467927348542,15.1082401275635,36.0639,-1.3237809190414e-05,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.3,1e-04,1.4,10,"qudo 2381.3","qudo 2381.3 1e-04 MPa",120.857346057892,66.4681022063891,15.1077179908752,36.0638,-6.61913334970025e-06,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.3,1e-04,1.4,10,"qudo 2381.3","qudo 2381.3 1e-04 MPa",135.96563911438,66.4682770708921,15.108293056488,36.0635,-1.98566442205779e-05,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.3,1e-04,1.4,10,"qudo 2381.3","qudo 2381.3 1e-04 MPa",151.071903944016,66.4684519119202,15.1062648296356,36.0633,-1.32395401682621e-05,6.81766886342099e-05,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.3,1e-04,1.4,10,"qudo 2381.3","qudo 2381.3 1e-04 MPa",166.180735111237,66.4686267826513,15.1088311672211,36.0631,-1.32372913419665e-05,6.6285335780982e-07,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.3,1e-04,1.4,10,"qudo 2381.3","qudo 2381.3 1e-04 MPa",181.295871973038,66.468801726365,15.1151368618011,36.0628,-1.98476535633489e-05,-9.26573125922355e-06,1e-04,9.77094193552277e-09,25,"v18",TRUE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",0,66.469718121969,NA,35.6325,NA,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",15.1060919761658,66.4698929609965,15.1060919761658,35.6322,-1.98595374949555e-05,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",30.2127959728241,66.4700678071076,15.1067039966583,35.6321,-6.6195776405406e-06,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",45.3194608688354,66.4702426527661,15.1066648960114,35.6321,0,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",60.4299919605255,66.4704175431723,15.1105310916901,35.632,-6.61790107784757e-06,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",75.5391910076141,66.4705924181612,15.1091990470886,35.6319,-6.61848451972136e-06,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",90.653352022171,66.4707673505804,15.1141610145569,35.6317,-1.32326233526601e-05,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",105.761004924774,66.4709422076742,15.1076529026031,35.6316,-6.61916186786301e-06,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",120.867808103561,66.4711170549332,15.1068031787872,35.6314,-1.32390683607983e-05,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",135.974431991577,66.4712919001171,15.1066238880157,35.6313,-6.61961274337914e-06,NA,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",151.081506967545,66.4714667505219,15.1070749759674,35.6311,-1.32388301716416e-05,-9.26647972294072e-06,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",166.18799996376,66.4716415941908,15.1064929962158,35.6309,-1.32393402003855e-05,-8.60445999348372e-06,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",181.29689002037,66.4718164656035,15.1088900566101,35.6308,-6.6186198732394e-06,-8.60436421675359e-06,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",196.40363407135,66.4719913121782,15.1067440509796,35.6306,-1.32391201790035e-05,-9.92827623465395e-06,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",211.510093927383,66.4721661554636,15.1064598560333,35.6304,-1.32393692435632e-05,-1.05904230512255e-05,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",226.617851018906,66.4723410137632,15.1077570915222,35.6303,-6.61911621957016e-06,-1.05904862212104e-05,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",241.724406003952,66.4725158581496,15.1065549850464,35.6301,-1.3239285872594e-05,-1.05911524732038e-05,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",256.830540895462,66.4726906976738,15.10613489151,35.6299,-1.32396540500571e-05,-1.12532016914232e-05,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",271.937018871307,66.4728655411689,15.1064779758453,35.6297,-1.32393533637793e-05,-1.12532301917213e-05,1e-04,9.77094193552277e-09,25,"v18",TRUE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",287.045482873917,66.4730404076504,15.1084640026093,35.6294,-1.985641955073e-05,-1.25769108724564e-05,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,1e-04,4,10,"qudo 2381.4","qudo 2381.4 1e-04 MPa",302.15272808075,66.4732152600255,15.1072452068329,35.6293,-6.61934049670681e-06,-1.19149619049629e-05,1e-04,9.77094193552277e-09,25,"v18",FALSE,FALSE,1
"qudo",2381.4,60,4,10,"qudo 2381.4","qudo 2381.4 60 MPa",0,66.474162610314,NA,35.6201,NA,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.4,60,4,10,"qudo 2381.4","qudo 2381.4 60 MPa",15.1054768562317,66.474337442222,15.1054768562317,35.6187,-9.26816156369067e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.4,60,4,10,"qudo 2381.4","qudo 2381.4 60 MPa",30.2129638195038,66.4745122973952,15.1074869632721,35.6175,-7.94308148611624e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.4,60,4,10,"qudo 2381.4","qudo 2381.4 60 MPa",45.3191089630127,66.4746871370381,15.1061451435089,35.6164,-7.28180478572466e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.4,60,4,10,"qudo 2381.4","qudo 2381.4 60 MPa",60.4257140159607,66.474861982004,15.106605052948,35.6152,-7.94354519623133e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.4,60,4,10,"qudo 2381.4","qudo 2381.4 60 MPa",75.5318329334259,66.4750368213433,15.1061189174652,35.6141,-7.28181742786386e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.4,60,4,10,"qudo 2381.4","qudo 2381.4 60 MPa",90.6396508216858,66.4752116803466,15.1078178882599,35.6131,-6.61908958255191e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.4,60,4,10,"qudo 2381.4","qudo 2381.4 60 MPa",105.748142957687,66.4753865471537,15.1084921360016,35.6118,-8.60443244964981e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.4,60,4,10,"qudo 2381.4","qudo 2381.4 60 MPa",120.855643987656,66.4755614024897,15.1075010299683,35.6108,-6.61922840861376e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.4,60,4,10,"qudo 2381.4","qudo 2381.4 60 MPa",135.964191913605,66.4757362699426,15.1085479259491,35.61,-5.2950158010991e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.4,60,4,10,"qudo 2381.4","qudo 2381.4 60 MPa",151.070842981339,66.4759111154411,15.1066510677338,35.6091,-5.95764075019752e-05,-7.28138174517388e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.4,60,4,10,"qudo 2381.4","qudo 2381.4 60 MPa",166.17736697197,66.4760859594687,15.1065239906311,35.6082,-5.9576908662749e-05,-6.95033467543231e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.4,60,4,10,"qudo 2381.4","qudo 2381.4 60 MPa",181.283704042435,66.476260801333,15.1063370704651,35.6073,-5.95776458446568e-05,-6.75180298526725e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.4,60,4,10,"qudo 2381.4","qudo 2381.4 60 MPa",196.391583919525,66.4764356610538,15.1078798770905,35.6064,-5.95715618156465e-05,-6.61933812485125e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.4,60,4,10,"qudo 2381.4","qudo 2381.4 60 MPa",211.498765945435,66.4766105126976,15.1071820259094,35.6055,-5.95743136249976e-05,-6.42072674147809e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.4,60,4,10,"qudo 2381.4","qudo 2381.4 60 MPa",226.60518693924,66.4767853555332,15.1064209938049,35.6046,-5.95773148630335e-05,-6.28831814732204e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.4,60,4,10,"qudo 2381.4","qudo 2381.4 60 MPa",241.712924003601,66.476960213601,15.1077370643616,35.6038,-5.29529999488008e-05,-6.15593918855486e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.4,60,4,10,"qudo 2381.4","qudo 2381.4 60 MPa",256.819674968719,66.4771350602557,15.1067509651184,35.6029,-5.95760135372299e-05,-5.89125607896218e-05,60,0.00586256516131366,25,"v18",TRUE,FALSE,1
"qudo",2381.4,0,4,10,"qudo 2381.4","qudo 2381.4 0 MPa",0,66.4774837913088,NA,35.6071,NA,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.4,0,4,10,"qudo 2381.4","qudo 2381.4 0 MPa",15.1065728664398,66.4776586359022,15.1065728664398,35.6074,1.98589053022147e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.4,0,4,10,"qudo 2381.4","qudo 2381.4 0 MPa",30.2131259441376,66.4778334802665,15.1065530776978,35.6073,-6.61964377209105e-06,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.4,0,4,10,"qudo 2381.4","qudo 2381.4 0 MPa",45.32097697258,66.4780083396534,15.1078510284424,35.6071,-1.32381501260878e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.4,0,4,10,"qudo 2381.4","qudo 2381.4 0 MPa",60.4324278831482,66.4781832407056,15.1114509105682,35.6069,-1.32349965061591e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.4,0,4,10,"qudo 2381.4","qudo 2381.4 0 MPa",75.5413990020752,66.4783581130565,15.108971118927,35.6067,-1.32371687277783e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.4,0,4,10,"qudo 2381.4","qudo 2381.4 0 MPa",90.6480529308319,66.4785329585881,15.1066539287567,35.6065,-1.32391991595421e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.4,0,4,10,"qudo 2381.4","qudo 2381.4 0 MPa",105.753847837448,66.4787077941773,15.1057949066162,35.6063,-1.32399520343525e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.4,0,4,10,"qudo 2381.4","qudo 2381.4 0 MPa",120.861630916595,66.4788826527778,15.1077830791473,35.606,-1.98573144996841e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.4,0,4,10,"qudo 2381.4","qudo 2381.4 0 MPa",135.969436883926,66.4790575116431,15.1078059673309,35.6058,-1.32381896106932e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.4,0,4,10,"qudo 2381.4","qudo 2381.4 0 MPa",151.076429843903,66.4792323610987,15.1069929599762,35.6055,-1.98583530685238e-05,-1.05904062202697e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.4,0,4,10,"qudo 2381.4","qudo 2381.4 0 MPa",166.183174848557,66.4794072076844,15.1067450046539,35.6053,-1.32391193427489e-05,-1.39002086847661e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.4,0,4,10,"qudo 2381.4","qudo 2381.4 0 MPa",181.289577007294,66.479582050302,15.1064021587372,35.6051,-1.32394198104074e-05,-1.45621862885977e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.4,0,4,10,"qudo 2381.4","qudo 2381.4 0 MPa",196.396563053131,66.4797568996775,15.1069860458374,35.6048,-1.98583621572599e-05,-1.52242074917149e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.4,0,4,10,"qudo 2381.4","qudo 2381.4 0 MPa",211.505134820938,66.4799317674063,15.108571767807,35.6045,-1.98562779199863e-05,-1.58863356330976e-05,0,0,25,"v18",TRUE,FALSE,1
"qudo",2381.5,0,2,10,"qudo 2381.5","qudo 2381.5 0 MPa",0,66.4806820257753,NA,35.0902,NA,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.5,0,2,10,"qudo 2381.5","qudo 2381.5 0 MPa",15.1079499721527,66.4808568863074,15.1079499721527,35.09,-1.32380634283943e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.5,0,2,10,"qudo 2381.5","qudo 2381.5 0 MPa",30.2146511077881,66.4810317323854,15.1067011356354,35.09,0,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.5,0,2,10,"qudo 2381.5","qudo 2381.5 0 MPa",45.3212521076202,66.4812065773043,15.1066009998322,35.0901,6.61962277282996e-06,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.5,0,2,10,"qudo 2381.5","qudo 2381.5 0 MPa",60.4275221824646,66.4813814183932,15.1062700748444,35.09,-6.61976778536942e-06,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.5,0,2,10,"qudo 2381.5","qudo 2381.5 0 MPa",75.5347051620483,66.481556270048,15.1071829795837,35.09,0,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.5,0,2,10,"qudo 2381.5","qudo 2381.5 0 MPa",90.6406931877136,66.4817311078724,15.1059880256653,35.0899,-6.61989138536608e-06,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.5,0,2,10,"qudo 2381.5","qudo 2381.5 0 MPa",105.751665115356,66.4819060033808,15.1109719276428,35.0898,-6.61770801273799e-06,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.5,0,2,10,"qudo 2381.5","qudo 2381.5 0 MPa",120.859972000122,66.4820808680438,15.1083068847656,35.0897,-6.61887534859245e-06,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.5,0,2,10,"qudo 2381.5","qudo 2381.5 0 MPa",135.968075037003,66.4822557303475,15.1081030368805,35.0896,-6.61896465455882e-06,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.5,0,2,10,"qudo 2381.5","qudo 2381.5 0 MPa",151.074033975601,66.4824305678352,15.1059589385986,35.0895,-6.61990413220478e-06,-4.63335519743939e-06,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.5,0,2,10,"qudo 2381.5","qudo 2381.5 0 MPa",166.180936098099,66.4826054162394,15.1069021224976,35.0894,-6.61949082577945e-06,-3.9714979371779e-06,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.5,0,2,10,"qudo 2381.5","qudo 2381.5 0 MPa",181.289083003998,66.4827802790508,15.108146905899,35.0893,-6.61894543481195e-06,-4.6333924806591e-06,0,0,25,"v18",TRUE,FALSE,1
"qudo",2381.5,0,2,10,"qudo 2381.5","qudo 2381.5 0 MPa",196.397824048996,66.4829551487389,15.1087410449982,35.0891,-1.32373703016491e-05,-6.61909178810701e-06,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.5,0,2,10,"qudo 2381.5","qudo 2381.5 0 MPa",211.506428003311,66.4831300168402,15.1086039543152,35.089,-6.61874520643475e-06,-6.61898953021354e-06,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.5,0,2,10,"qudo 2381.5","qudo 2381.5 0 MPa",226.61518907547,66.48330488676,15.1087610721588,35.0888,-1.32373527550786e-05,-7.9427248057214e-06,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.5,0,2,10,"qudo 2381.5","qudo 2381.5 0 MPa",241.722206115723,66.4834797364942,15.1070170402527,35.0886,-1.32388809428221e-05,-8.604623761467e-06,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.5,60,2,10,"qudo 2381.5","qudo 2381.5 60 MPa",0,66.4841812232413,NA,35.0714,NA,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.5,60,2,10,"qudo 2381.5","qudo 2381.5 60 MPa",15.1071639060974,66.4843560746754,15.1071639060974,35.0695,-0.000125768146278424,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.5,60,2,10,"qudo 2381.5","qudo 2381.5 60 MPa",30.2134480476379,66.484530915927,15.1062841415405,35.0681,-9.26766626977191e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.5,60,2,10,"qudo 2381.5","qudo 2381.5 60 MPa",45.3225250244141,66.4847057895031,15.1090769767761,35.0669,-7.9422455908383e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.5,60,2,10,"qudo 2381.5","qudo 2381.5 60 MPa",60.4292199611664,66.4848806355093,15.1066949367523,35.0656,-8.60545609367972e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.5,60,2,10,"qudo 2381.5","qudo 2381.5 60 MPa",75.5357758998871,66.4850554799068,15.1065559387207,35.0645,-7.28160677038458e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.5,60,2,10,"qudo 2381.5","qudo 2381.5 60 MPa",90.6418569087982,66.4852303188073,15.1060810089111,35.0633,-7.94382076526983e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.5,60,2,10,"qudo 2381.5","qudo 2381.5 60 MPa",105.748286962509,66.4854051617478,15.1064300537109,35.0621,-7.94363721759865e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.5,60,2,10,"qudo 2381.5","qudo 2381.5 60 MPa",120.855028867722,66.4855800082976,15.1067419052124,35.0609,-7.94347323555134e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.5,60,2,10,"qudo 2381.5","qudo 2381.5 60 MPa",135.962205886841,66.4857548598835,15.1071770191193,35.0597,-7.94324444916744e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
